place_id	name	formatted_address	latitude	longitude	formatted_phone_number	international_phone_number	website	permanently_closed	opening_hours	price_level	rating	url	utc_offset	vicinity
ChIJ29NDT7op3YkRwYioh11YpGA	HRHCare Wallkill Valley Health Center at Walden	75 Orange Ave, Walden, NY 12586, USA	4.155.703.250.000.000	-741.864.461	(845) 778-2700	+1 845-778-2700	http://www.hrhcare.org/healthcenters/walden/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 7:00 PM', u'Tuesday: 8:00 AM \u2013 7:00 PM', u'Wednesday: 8:00 AM \u2013 5:00 PM', u'Thursday: 8:00 AM \u2013 5:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: 9:00 AM \u2013 2:00 PM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1900'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}, {u'close': {u'day': 6, u'time': u'1400'}, u'open': {u'day': 6, u'time': u'0900'}}]}			https://maps.google.com/?cid=6963788082552801473	-240	75 Orange Avenue, Walden
ChIJn75gzphmxIkREuWJ-VvHdEs	Northeast Wound & Urgent Care	215 S Robinson Ave, Pen Argyl, PA 18072, USA	408.668.437	-752.542.139	(610) 588-0498	+1 610-588-0498						https://maps.google.com/?cid=5437189847985546514	-240	215 South Robinson Avenue, Pen Argyl
ChIJsfWXS7aw3IkRpDGMDFw5TV8	Synergy Of Monticello Inc	64 Jefferson St #1, Monticello, NY 12701, USA	416.599.316	-7.469.585.529.999.990	(845) 791-8800	+1 845-791-8800	http://synergyofmonticello.com/				4	https://maps.google.com/?cid=6867208074320163236	-240	64 Jefferson Street #1, Monticello
ChIJXwXFQTv83IkR7BnOeVxf0uU	El Shaddai Medical Centre	94 1/4Old Hope Road, Boiceville, NY 12412, USA	4.199.848.749.999.990	-742.812.572	(876) 927-4824	+1 876-927-4824						https://maps.google.com/?cid=16560403630579915244	-240	94 1/4Old Hope Road, Boiceville
ChIJa3pgfyRFw4kRgOaTYSzsff4	Goshen Medical Associates PC	510 U.S. 6, Milford, PA 18337, USA	413.425.535	-747.628.347	(570) 296-6007	+1 570-296-6007						https://maps.google.com/?cid=18338072933082326656	-240	510 U.S. 6, Milford
ChIJ5aIvxWCIxIkRhqfWYWSkdpU	PMC Immediate Care	200 E Brown St, East Stroudsburg, PA 18301, USA	409.927.372	-751.758.432	(570) 476-3700	+1 570-476-3700	https://www.poconohealthsystem.org/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}		1	https://maps.google.com/?cid=10769976309948262278	-240	200 East Brown Street, East Stroudsburg
ChIJN5mtt7rZxIkRg470BybG60k	Viewmont Medical Services	435 Scranton Carbondale Hwy, Scranton, PA 18508, USA	414.629.729	-756.549.837	(570) 343-4334	+1 570-343-4334	https://locations.geisinger.org/details.cfm?id=179					https://maps.google.com/?cid=5326568850940268163	-240	435 Scranton Carbondale Highway, Scranton
ChIJMYU5frwN6IkRapHehjpgw2I	Concentra Urgent Care	60 Watson Blvd, Stratford, CT 06615, USA	4.117.103.059.999.990	-731.553.358	(203) 380-5945	+1 203-380-5945	http://www.concentra.com/?utm_source=Yext&utm_medium=Organic%20Search&utm_campaign=Homepage%20Link		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 8:00 AM \u2013 5:00 PM', u'Wednesday: 8:00 AM \u2013 5:00 PM', u'Thursday: 8:00 AM \u2013 5:00 PM', u'Friday: 8:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0800'}}]}		1.3	https://maps.google.com/?cid=7116637640662618474	-240	60 Watson Boulevard, Stratford
ChIJ98nlp6gP3YkRWG-RClnO73c	Gerald Kufner, Md	365 Broadway, Kingston, NY 12401, USA	4.192.585.709.999.990	-739.943.299	(845) 331-5165	+1 845-331-5165	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 8:30 AM \u2013 5:00 PM', u'Tuesday: 8:30 AM \u2013 5:00 PM', u'Wednesday: 8:30 AM \u2013 5:00 PM', u'Thursday: 8:30 AM \u2013 5:00 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0830'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0830'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}		5	https://maps.google.com/?cid=8642353091771985752	-240	365 Broadway, Kingston
ChIJPfW_3Q3axIkRLvEF96qN_Hw	Mid-Valley Outpatient Center	1400 N Main St, Peckville, PA 18452, USA	4.148.086.199.999.990	-7.559.607.079.999.990	(570) 307-7600	+1 570-307-7600	http://www.commonwealthhealth.net/				5	https://maps.google.com/?cid=9006229120262467886	-240	1400 North Main Street, Peckville
ChIJO7pTUcbexIkRVkXjPYxOxSU	Maternal & Family Health Services	315 Colfax Ave, Scranton, PA 18503, USA	4.140.078.339.999.990	-756.473.116	(570) 961-5550	+1 570-961-5550	http://www.mfhs.org/		{u'weekday_text': [u'Monday: 10:00 AM \u2013 6:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 8:30 AM \u2013 4:00 PM', u'Thursday: 9:00 AM \u2013 5:00 PM', u'Friday: 8:00 AM \u2013 4:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'1000'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1600'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1600'}, u'open': {u'day': 5, u'time': u'0800'}}]}			https://maps.google.com/?cid=2721667914056025430	-240	315 Colfax Avenue, Scranton
ChIJ7fg7WwYtw4kRyIOHGdW0T9s	Orange Regional Medical Center	707 E Main St, Middletown, NY 10940, USA	4.144.137.849.999.990	-743.682.094	(845) 333-1000	+1 845-333-1000	http://www.ormc.org/					https://maps.google.com/?cid=15803048444815705032	-240	707 East Main Street, Middletown
ChIJB-RuwIguw4kRqFbaw43Urxc	Rockland Childrens Psychiatric	53 Gibson Rd, Goshen, NY 10924, USA	4.138.586.660.000.000	-743.541.171	(845) 294-7334	+1 845-294-7334						https://maps.google.com/?cid=1706816489138050728	-240	53 Gibson Road, Goshen
ChIJF5qhoqgP3YkRAihCrFVEnME	Kingston Medical Arts Building	368 Broadway, Kingston, NY 12401, USA	419.264.181	-739.941.047								https://maps.google.com/?cid=13951100880439879682	-240	368 Broadway, Kingston
ChIJJ8nWTcEsw4kRn4pH1OtPs1o	Orange Urgent Care	75 Crystal Run Rd Suite G40, Middletown, NY 10941, USA	41.448.499	-7.436.234.999.999.990	(845) 703-2273	+1 845-703-2273	http://www.orangeurgentcare.com/		{u'weekday_text': [u'Monday: 7:00 AM \u2013 9:00 PM', u'Tuesday: 7:00 AM \u2013 9:00 PM', u'Wednesday: 7:00 AM \u2013 9:00 PM', u'Thursday: 7:00 AM \u2013 9:00 PM', u'Friday: 7:00 AM \u2013 9:00 PM', u'Saturday: 7:00 AM \u2013 7:00 PM', u'Sunday: 7:00 AM \u2013 7:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1900'}, u'open': {u'day': 0, u'time': u'0700'}}, {u'close': {u'day': 1, u'time': u'2100'}, u'open': {u'day': 1, u'time': u'0700'}}, {u'close': {u'day': 2, u'time': u'2100'}, u'open': {u'day': 2, u'time': u'0700'}}, {u'close': {u'day': 3, u'time': u'2100'}, u'open': {u'day': 3, u'time': u'0700'}}, {u'close': {u'day': 4, u'time': u'2100'}, u'open': {u'day': 4, u'time': u'0700'}}, {u'close': {u'day': 5, u'time': u'2100'}, u'open': {u'day': 5, u'time': u'0700'}}, {u'close': {u'day': 6, u'time': u'1900'}, u'open': {u'day': 6, u'time': u'0700'}}]}		4.3	https://maps.google.com/?cid=6535655358542088863	-240	75 Crystal Run Rd Suite G40, Middletown
ChIJm8JcJhuDw4kRlOXv_x2eo-0	All About Women Gyn Associates	653 Willow Grove St #2000, Hackettstown, NJ 07840, USA	4.086.222.739.999.990	-748.144.054	(908) 852-7770	+1 908-852-7770	http://www.lma-llc.com/sites/all-about-women-gyn-associates.htm		{u'weekday_text': [u'Monday: 8:30 AM \u2013 7:00 PM', u'Tuesday: 8:30 AM \u2013 5:00 PM', u'Wednesday: 8:30 AM \u2013 5:00 PM', u'Thursday: 8:30 AM \u2013 5:00 PM', u'Friday: 8:00 AM \u2013 4:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1900'}, u'open': {u'day': 1, u'time': u'0830'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0830'}}, {u'close': {u'day': 5, u'time': u'1600'}, u'open': {u'day': 5, u'time': u'0800'}}]}		4.4	https://maps.google.com/?cid=17123704059877909908	-240	653 Willow Grove Street #2000, Hackettstown
ChIJaRB7CLpcw4kRjmrIpoHozzI	Sussex County Pediatrics	2B Myrtle Dr, Montague Township, NJ 07827973, USA	41.286.224	-74.792.372	(973) 293-7579	+1 973-293-7579	http://www.advocarescp.com/					https://maps.google.com/?cid=3661400665622080142	-240	2B Myrtle Drive, Montague Township
ChIJbxhXjZe0xIkRP4JVnYdqzvo	Wayne Memorial Hospital	601 Park St, Honesdale, PA 18431, USA	41.576.467	-75.260.486	(570) 253-8100	+1 570-253-8100	http://www.wmh.org/about_us/contact_us				3.9	https://maps.google.com/?cid=18072499485377135167	-240	601 Park Street, Honesdale
ChIJS57_DBWIw4kRNBoQ7d1nBzk	Melacor	15 Tamzen Terrace, Washington, NJ 07882, USA	4.075.042.799.999.990	-7.494.664.399.999.990	(908) 223-8627	+1 908-223-8627			{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}			https://maps.google.com/?cid=4109367387861555764	-240	15 Tamzen Terrace, Washington
ChIJMRATGVpA6IkRl8PSgW2U7O4	John T. Mather Memorial Hospital	75 N Country Rd, Port Jefferson, NY 11777, USA	4.093.972.129.999.990	-730.543.631	(631) 473-1320	+1 631-473-1320	http://www.matherhospital.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.7	https://maps.google.com/?cid=17216298673580983191	-240	75 North Country Road, Port Jefferson
ChIJA2OhL3SDw4kR69fwlMCgcY0	Medical Care Associates	137 Mountain Ave, Hackettstown, NJ 07840, USA	4.084.695.740.000.000	-74.823.769	(908) 852-1887	+1 908-852-1887						https://maps.google.com/?cid=10192104180709119979	-240	137 Mountain Avenue, Hackettstown
ChIJr77h9p0P3YkRHxrqD6uswUE	Spectrum Behavioral Health	65 Albany Ave, Kingston, NY 12401, USA	419.328.672	-74.012.815	(845) 331-1079	+1 845-331-1079						https://maps.google.com/?cid=4738258133676857887	-240	65 Albany Avenue, Kingston
ChIJF6tIPiikxIkRfgN-CP_iCfI	Wayne Memorial out patient Center	PA-739, Lords Valley, PA 18428, USA	41.367.101	-750.623.476	(570) 775-4278	+1 570-775-4278						https://maps.google.com/?cid=17440720616955970430	-240	Pennsylvania 739, Lords Valley
ChIJPR7KpQIsw4kRGpYwaLWhJWM	New York Center For Sinus Relief	2004 NY-17M b, Goshen, NY 10924, USA	4.139.305.299.999.990	-7.432.266	(845) 360-9197	+1 845-360-9197	http://www.sinusreliefny.com/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 5:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 5:00 PM', u'Thursday: 9:00 AM \u2013 5:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}]}			https://maps.google.com/?cid=7144294184402327066	-240	2004 New York 17M b, Goshen
ChIJwRHttLlrxIkRWCHP7768QI4	Northwood Surgery Center	3729 Nazareth Rd #201, Easton, PA 18045, USA	40.710.292	-7.528.133	(610) 258-3375	+1 610-258-3375	http://www.aminplasticsurgery.com/				4.5	https://maps.google.com/?cid=10250400280148386136	-240	3729 Nazareth Road #201, Easton
ChIJI-cGZVhYwokRTiqNKPgVDcg	CityMD	37 W 23rd St, New York, NY 10010, USA	4.074.232.800.000.000	-73.990.939	(646) 596-9267	+1 646-596-9267	http://www.citymd.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 10:00 PM', u'Tuesday: 8:00 AM \u2013 10:00 PM', u'Wednesday: 8:00 AM \u2013 10:00 PM', u'Thursday: 8:00 AM \u2013 10:00 PM', u'Friday: 8:00 AM \u2013 10:00 PM', u'Saturday: 9:00 AM \u2013 7:00 PM', u'Sunday: 9:00 AM \u2013 7:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1900'}, u'open': {u'day': 0, u'time': u'0900'}}, {u'close': {u'day': 1, u'time': u'2200'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2200'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2200'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2200'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2200'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1900'}, u'open': {u'day': 6, u'time': u'0900'}}]}		4.1	https://maps.google.com/?cid=14415202137859238478	-240	37 West 23rd Street, New York
ChIJI2DGg8zexIkR2Ws2t4D-qG8	Kristine McNulty, MD	748 Quincy Ave, Scranton, PA 18510, USA	41.410.446	-7.565.014.099.999.990	(570) 961-0851	+1 570-961-0851	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=8045960563080457177	-240	748 Quincy Avenue, Scranton
ChIJKSrksizI3IkR9HzUFVvzZ_Y	Crystal Run Healthcare Rock Hill	61 Emerald Pl, Rock Hill, NY 12775, USA	416.244.573	-745.865.263	(845) 794-6999	+1 845-794-6999	http://www.crystalrunhealthcare.com/locations/rock-hill		{u'weekday_text': [u'Monday: 7:30 AM \u2013 6:00 PM', u'Tuesday: 7:30 AM \u2013 6:00 PM', u'Wednesday: 7:30 AM \u2013 6:00 PM', u'Thursday: 7:30 AM \u2013 6:00 PM', u'Friday: 7:30 AM \u2013 6:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 6:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1800'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0730'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0730'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0730'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'0730'}}, {u'close': {u'day': 5, u'time': u'1800'}, u'open': {u'day': 5, u'time': u'0730'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}		3.3	https://maps.google.com/?cid=17755427628465290484	-240	61 Emerald Place, Rock Hill
ChIJP7yocjbyxIkRvFUg5UWm3K4	Rose Center	2564 PA-940, Long Pond, PA 18334, USA	411.121.937	-7.541.266.279.999.990								https://maps.google.com/?cid=12600128676602860988	-240	2564 Pennsylvania 940, Long Pond
ChIJxQYhlKQP3YkRBigl5ponves	Kingston Hospital-Mid Hudson	117 Marys Ave, Kingston, NY 12401, USA	419.223.867	-7.399.987.159.999.990	(845) 331-1643	+1 845-331-1643						https://maps.google.com/?cid=16986776915751020550	-240	117 Marys Avenue, Kingston
ChIJq6qqquvGxIkRneAw0uIW6ng	Mt Cobb Medical Center	Hamlin, PA 18427, USA	414.036.426	-754.082.506	(570) 689-2673	+1 570-689-2673	http://www.greentownmedicalassociates.com/					https://maps.google.com/?cid=8712801592546484381	-240	Hamlin
ChIJPQeP1CEsw4kRB9g2geOr3BE	Good Samaritan Hospital	15 Matthews St, Goshen, NY 10924, USA	4.139.704.400.000.000	-7.433.559.939.999.990	(845) 615-1328	+1 845-615-1328			{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}			https://maps.google.com/?cid=1287092587134900231	-240	15 Matthews Street, Goshen
ChIJvVqHJ9Y93YkRsq7bZtVMAfM	Mohan Sarabu, Md	1 Columbia St # 300, Poughkeepsie, NY 12601, USA	416.952.728	-739.358.596	(845) 483-0100	+1 845-483-0100	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=17510361305630617266	-240	1 Columbia Street # 300, Poughkeepsie
ChIJWyo5Tt3GxIkRJBNQcIq6KD0	Women's Health Care Center	519 Easton Turnpike, Lake Ariel, PA 18436, USA	41.399.319	-7.539.903	(570) 689-9965	+1 570-689-9965	https://www.wmh.org					https://maps.google.com/?cid=4406977339134579492	-240	519 Easton Turnpike, Lake Ariel
ChIJu0kIkIQP3YkRTWVSSuJV3QA	Planned Parenthood - Kingston Health Center	21 Grand St, Kingston, NY 12401, USA	41.928.646	-73.999.743	(845) 562-7800	+1 845-562-7800	https://www.plannedparenthood.org/health-center/new-york/kingston/12401/kingston-health-center-2623-91160?utm_campaign=kingston-health-center&utm_medium=organic&utm_source=local-listing		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 11:00 AM \u2013 7:30 PM', u'Wednesday: 8:30 AM \u2013 5:30 PM', u'Thursday: 11:00 AM \u2013 7:30 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1930'}, u'open': {u'day': 2, u'time': u'1100'}}, {u'close': {u'day': 3, u'time': u'1730'}, u'open': {u'day': 3, u'time': u'0830'}}, {u'close': {u'day': 4, u'time': u'1930'}, u'open': {u'day': 4, u'time': u'1100'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}		4	https://maps.google.com/?cid=62300400250938701	-240	21 Grand Street, Kingston
ChIJiW77sx0y3YkRHIwdT6gknKY	St Luke's Cornwall Hospital	70 Dubois St, Newburgh, NY 12550, USA	415.034.886	-740.145.699	(845) 561-4400	+1 845-561-4400	http://stlukescornwallhospital.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		2.5	https://maps.google.com/?cid=12005511011963341852	-240	70 Dubois Street, Newburgh
ChIJUz9Txng-3YkR2PSSVXUZFjk	Dyson Center for Cancer Care	45 Reade Pl, Poughkeepsie, NY 12601, USA	4.169.370.489.999.990	-7.393.482.890.000.000	(845) 483-6350	+1 845-483-6350	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=4113503301387089112	-240	45 Reade Place, Poughkeepsie
ChIJW6VVhRuDw4kR2uTMUdbwEGM	Plaza Family Care	657 Willow Grove St #401, Hackettstown, NJ 07840, USA	408.624.968	-748.144.689	(908) 850-7800	+1 908-850-7800	http://www.pfcmd.com/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		2.7	https://maps.google.com/?cid=7138470212668286170	-240	657 Willow Grove Street #401, Hackettstown
ChIJqccvIQxZwokR4PfF_NqTomc	Bellevue Hospital Center	462 1st Avenue, New York, NY 10016, USA	407.393.114	-739.757.606	(212) 562-4141	+1 212-562-4141	http://www.nychealthandhospitals.org/bellevue		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.5	https://maps.google.com/?cid=7467693700886689760	-240	462 1st Avenue, New York
ChIJHY0s4YIi3YkRBF4fpkZQK8k	New Paltz Family Health Center	279 Main St #102, New Paltz, NY 12561, USA	41.743.362	-740.682.175	(845) 255-2930	+1 845-255-2930	http://www.institute.org/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 9:00 AM \u2013 1:00 PM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1300'}, u'open': {u'day': 6, u'time': u'0900'}}]}		2	https://maps.google.com/?cid=14495768089987079684	-240	279 Main Street #102, New Paltz
